38458,114.06,1.12,3.12,114.06,1.19,2.97
38480,113.44,1.31,2.31,113.42,1.36,2.02
38503,112.81,1.44,1.69,112.63,1.5,1.55
38522,112.56,1.44,1.44,112.59,1.43,1.4
38546,112.12,1.31,1.37,111.91,1.2,1.5
38566,111.56,0.81,1.69,111.27,0.87,1.71
38589,110.87,0.44,1.81,110.57,0.45,1.98
38609,109.87,0,1.87,109.93,-0.03,2
38631,109.37,-0.56,1.75,109.4,-0.56,1.74
38653,108.69,-1.06,1.62,108.76,-1.32,1.51
38673,108.25,-1.5,1.25,108.31,-1.77,0.95
38697,107.56,-1.94,0.56,107.34,-2.14,0.18
38717,106.62,-2.37,-0.37,106.64,-2.44,-0.4
38740,105.87,-2.62,-0.56,105.88,-2.64,-0.53
38759,105.12,-2.75,-0.37,105.15,-2.78,-0.3
38781,104.37,-2.87,0,104.38,-2.88,0.27
38803,103.56,-2.94,0.5,103.58,-3.04,0.78
38822,102.81,-3.06,0.94,102.88,-3.2,1.15
38846,102,-3.19,1.19,101.67,-3.22,1.22
38866,101.12,-3.19,1.12,100.81,-3.22,1.19
38890,100.31,-3.06,1.31,99.94,-3.12,1.32
38909,99,-3,1.37,99.07,-3.01,1.41
38931,98.12,-2.81,1.25,98.2,-2.87,1.26
38953,97.25,-2.69,1.19,97.32,-2.62,1.22
38972,96.44,-2.5,1.25,96.51,-2.52,1.35
38996,95.62,-2.31,1.37,95.27,-2.25,1.48
39016,94.75,-2.12,1.44,94.44,-2.11,1.43
39039,93.94,-2.06,1.31,93.56,-2.03,1.31
39059,92.62,-1.81,1.12,92.7,-1.87,1.13
39081,91.75,-1.75,0.81,91.82,-1.78,0.74
39103,90.87,-1.75,0.62,90.91,-1.76,0.54
39122,89.94,-1.81,0.44,89.97,-1.85,0.4
39147,88.94,-1.87,0.31,88.44,-1.93,0.29
39166,87.87,-1.94,0.25,87.38,-1.89,0.26
39190,86.81,-1.87,0.25,86.34,-1.91,0.27
